sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
185,0.95649,3655.2,4343.7,8.8148,26.971,42.481,2660.0,73.404,120.43,0.33447,81.325,49.965,2585.3,25.773,49.812,3070.1,22.576,69.357,297.46,330.04,94.724,77.488,31.407,9.1672,25.431,6.9892,19.629,1.7405,31.748,14.035,22.506,1.329,20.457,2.3252,5.0256,2.4157,0.024887,0.94575,0.098197,53.625,42.432,62.529,51.994,94.144,56.398,18.647,41.662,37.996,46.098,68.666,40.843,19.189
186,0.95694,3622.0,4314.5,8.6883,26.855,42.553,2660.4,74.673,120.4,0.33951,81.18,49.578,2585.7,26.823,49.716,3070.6,23.629,69.421,298.37,330.61,94.794,77.389,31.407,9.1672,25.431,6.9892,19.629,1.7405,31.748,14.035,22.506,1.329,20.457,2.3252,5.0256,2.4157,0.010096,0.94284,0.10445,54.12,44.165,63.1,52.342,94.099,57.996,18.573,41.048,36.86,45.878,70.07,39.61,16.693
187,0.9113,3632.7,4337.3,8.7279,26.928,42.268,2663.1,73.711,120.47,0.35192,81.327,49.357,2590.3,24.933,47.53,3069.9,23.24,69.532,303.86,332.56,94.562,78.08,31.33,9.148,25.3,6.8468,19.966,1.6655,31.983,13.943,22.749,1.5394,20.476,2.3603,5.1536,2.4622,0.010096,0.94284,0.10445,54.12,44.165,61.917,52.933,90.061,58.15,19.202,42.409,36.208,40.817,70.929,41.401,17.547
188,0.913,3625.4,4365.3,8.8521,26.636,42.395,2666.7,74.531,120.39,0.34917,81.505,48.882,2593.4,25.497,50.801,3072.4,21.749,69.694,303.86,333.87,94.863,77.655,31.33,9.148,25.3,6.8468,19.966,1.6655,31.983,13.943,22.749,1.5394,20.476,2.3603,5.1536,2.4622,0.010096,0.94284,0.10445,54.12,44.165,62.042,52.598,89.894,56.789,19.411,42.744,34.81,48.388,72.269,39.986,21.08
189,0.92933,3664.5,4293.1,8.8647,26.569,42.685,2666.0,73.744,120.43,0.34245,81.203,52.1,2593.2,24.392,49.661,3071.5,22.296,69.814,310.47,334.27,94.56,77.328,31.855,8.9704,25.225,6.9087,19.671,1.7104,32.587,13.959,22.204,1.3719,19.49,2.3506,5.0978,2.3537,0.010096,0.94284,0.10445,54.12,44.165,62.586,52.463,91.433,56.419,19.557,41.348,44.279,45.749,73.015,41.57,19.796
190,0.92771,3664.1,4312.5,8.8773,26.932,42.866,2665.3,73.553,120.39,0.34468,80.974,50.182,2593.0,25.586,51.961,3071.9,22.458,69.863,314.23,335.42,94.603,77.108,31.855,8.9704,25.225,6.9087,19.671,1.7104,32.587,13.959,22.204,1.3719,19.49,2.3506,5.0978,2.3537,0.010096,0.94284,0.10445,54.12,44.165,62.593,52.231,91.593,57.281,19.517,41.076,38.634,51.072,74.016,40.731,19.437
191,0.88549,3640.6,4372.6,8.9847,26.507,42.415,2667.4,73.46,120.42,0.34555,80.893,49.305,2594.8,24.946,51.743,3071.0,22.679,69.871,318.72,337.05,94.691,77.655,32.052,9.1254,25.425,6.773,19.62,1.7351,32.298,14.022,22.058,1.3395,20.111,2.3712,5.1496,2.5005,0.015244,0.90378,0.10981,53.691,44.123,62.458,52.061,86.967,57.934,20.214,41.588,36.056,50.568,75.074,41.44,18.874
192,0.88331,3605.2,4337.2,8.8933,26.889,42.356,2671.8,74.032,120.4,0.34394,81.119,51.595,2599.5,25.619,50.206,3074.4,22.765,69.968,321.96,338.17,94.526,78.102,32.052,9.1254,25.425,6.773,19.62,1.7351,32.298,14.022,22.058,1.3395,20.111,2.3712,5.1496,2.5005,0.015244,0.90378,0.10981,53.691,44.123,63.067,52.484,87.182,57.728,20.51,41.784,42.794,47.011,76.167,40.872,18.615
193,0.8671,3670.4,4413.1,8.7743,26.945,42.208,2674.8,73.785,120.45,0.35132,81.295,50.359,2603.8,25.664,47.121,3075.6,23.168,70.184,322.15,339.16,94.421,77.932,32.826,9.0151,25.418,6.9314,19.422,1.6695,33.415,13.941,22.191,1.1517,19.206,2.3834,4.9737,2.4841,0.015244,0.90378,0.10981,53.691,44.123,63.173,51.553,85.513,59.697,20.915,42.83,39.157,39.871,77.524,42.592,17.627
194,0.86908,3646.8,4358.7,9.0511,26.899,42.41,2676.9,73.981,120.41,0.35329,81.297,49.06,2605.6,24.957,49.117,3077.2,23.455,70.345,325.82,339.48,94.472,77.845,32.826,9.0151,25.418,6.9314,19.422,1.6695,33.415,13.941,22.191,1.1517,19.206,2.3834,4.9737,2.4841,0.015244,0.90378,0.10981,53.691,44.123,63.581,52.204,85.318,57.621,20.957,42.59,35.335,44.49,78.561,41.058,16.91
195,0.78826,3602.5,4392.1,8.8666,26.653,42.609,2675.1,73.503,120.41,0.34568,81.102,49.203,2603.7,24.788,50.776,3075.4,22.039,70.483,328.35,340.93,94.379,77.777,32.708,9.0758,25.486,6.8134,19.792,1.7124,33.342,13.889,22.071,1.2496,19.397,2.3322,5.074,2.4472,0.015244,0.90378,0.10981,53.691,44.123,62.98,52.165,78.038,60.387,21.127,41.58,35.756,48.33,79.695,41.837,20.253
196,0.79262,3586.8,4358.9,8.9059,27.004,42.604,2676.5,73.092,120.39,0.34806,80.924,51.009,2604.5,24.457,49.453,3073.8,21.867,70.56,330.46,341.39,94.583,77.464,32.708,9.0758,25.486,6.8134,19.792,1.7124,33.342,13.889,22.071,1.2496,19.397,2.3322,5.074,2.4472,0.0039026,0.85276,0.09601,54.04,42.304,63.252,52.563,77.609,60.733,21.684,41.29,41.07,45.268,80.024,40.792,20.674
197,0.7948,3662.7,4353.3,8.9824,26.981,42.615,2675.0,73.783,120.4,0.34426,80.582,50.491,2603.6,24.788,49.024,3073.1,23.657,70.534,334.52,342.02,94.412,77.367,32.364,8.9553,24.981,6.8365,19.26,1.721,33.796,13.959,21.786,1.432,19.132,2.3073,5.051,2.4033,0.0039026,0.85276,0.09601,54.04,42.304,62.99,51.583,78.452,58.174,21.509,40.497,39.546,44.274,80.659,41.568,16.446
198,0.79466,3671.1,4351.3,9.0665,26.713,42.5,2678.0,73.475,120.38,0.34278,80.561,50.104,2606.2,26.37,50.203,3074.8,23.617,70.514,334.91,342.86,94.577,77.774,32.364,8.9553,24.981,6.8365,19.26,1.721,33.796,13.959,21.786,1.432,19.132,2.3073,5.051,2.4033,0.0039026,0.85276,0.09601,54.04,42.304,62.845,51.606,78.465,60.407,21.714,40.677,38.407,47.004,81.621,41.393,16.509
199,0.82441,3665.9,4350.5,9.1129,27.141,42.367,2682.0,72.904,120.41,0.34838,80.675,50.908,2611.1,24.075,50.488,3078.4,23.402,70.56,340.93,343.62,94.396,77.828,32.696,8.9257,25.323,6.8275,18.617,1.7143,33.862,13.795,22.35,1.3279,19.089,2.3833,5.0481,2.4169,0.0039026,0.85276,0.09601,54.04,42.304,62.785,52.796,81.375,58.4,22.265,42.008,40.773,47.664,82.076,42.048,16.996
200,0.82356,3630.3,4362.5,9.0422,26.708,42.375,2688.1,73.543,120.39,0.35163,80.91,49.649,2617.8,25.475,52.02,3082.9,23.762,70.695,340.82,344.54,94.263,78.04,32.696,8.9257,25.323,6.8275,18.617,1.7143,33.862,13.795,22.35,1.3279,19.089,2.3833,5.0481,2.4169,0.0039026,0.85276,0.09601,54.04,42.304,63.398,52.652,81.458,58.83,22.384,41.611,37.068,51.209,83.072,41.898,16.092
201,0.78953,3667.2,4431.7,9.0078,26.98,43.013,2693.6,73.778,120.43,0.33594,81.136,48.471,2623.6,26.133,50.295,3088.6,23.401,70.86,339.54,345.42,94.289,78.022,32.997,8.8079,25.612,6.9433,18.624,1.7034,33.802,13.918,22.953,1.3278,18.878,2.3595,5.0001,2.321,0.026834,0.80299,0.091605,52.724,43.279,62.89,53.375,77.784,59.575,22.461,39.23,33.599,47.216,82.933,42.497,16.898
202,0.79308,3670.1,4489.1,9.0744,27.161,41.961,2693.9,73.489,120.39,0.33488,80.7,50.271,2623.1,25.934,49.2,3089.1,23.51,70.899,342.59,345.96,94.352,77.65,32.997,8.8079,25.612,6.9433,18.624,1.7034,33.802,13.918,22.953,1.3278,18.878,2.3595,5.0001,2.321,0.026834,0.80299,0.091605,52.724,43.279,62.839,52.688,77.436,57.639,22.714,39.359,38.898,44.683,83.103,41.715,16.652
203,0.7525,3640.8,4440.9,9.1363,26.849,42.68,2692.9,74.211,120.38,0.35005,80.444,49.709,2622.9,25.403,50.668,3087.4,24.108,70.897,343.64,346.78,94.385,77.644,33.405,9.0364,25.264,6.7811,18.333,1.7182,34.306,13.744,22.579,1.2811,18.64,2.3707,5.0905,2.4622,0.026834,0.80299,0.091605,52.724,43.279,62.324,53.273,74.355,58.513,23.015,40.841,37.243,48.08,83.454,41.675,15.231
204,0.75561,3627.0,4426.4,8.9858,26.757,42.466,2696.7,73.899,120.38,0.34535,80.353,50.11,2626.9,24.836,51.789,3088.3,24.063,70.856,346.54,347.45,94.369,77.739,33.405,9.0364,25.264,6.7811,18.333,1.7182,34.306,13.744,22.579,1.2811,18.64,2.3707,5.0905,2.4622,0.026834,0.80299,0.091605,52.724,43.279,62.561,53.446,74.05,62.58,23.2,41.414,38.424,50.675,83.644,41.356,15.324
205,0.70278,3688.2,4507.6,8.9545,27.226,42.573,2700.5,73.785,120.41,0.33042,80.384,49.506,2630.6,24.827,49.597,3092.2,23.416,70.831,346.89,347.92,94.448,77.543,32.594,8.974,25.713,6.8205,18.114,1.7198,34.178,13.866,22.777,1.0914,18.217,2.3182,4.9843,2.3905,0.026834,0.80299,0.091605,52.724,43.279,62.951,53.237,69.416,60.595,23.658,38.581,36.645,45.601,84.061,42.174,16.858
206,0.70319,3678.3,4441.4,9.0023,26.78,42.163,2700.7,73.148,120.41,0.32659,80.136,50.775,2630.5,24.801,48.753,3093.5,24.951,70.819,343.91,348.03,94.278,77.527,32.594,8.974,25.713,6.8205,18.114,1.7198,34.178,13.866,22.777,1.0914,18.217,2.3182,4.9843,2.3905,0.018076,0.778,0.10169,53.775,44.425,63.121,54.031,69.376,61.777,23.169,39.048,40.379,43.648,83.487,41.683,13.219
207,0.7745,3687.5,4462.0,9.0802,26.581,42.222,2706.5,72.843,120.4,0.3422,80.359,49.152,2637.5,22.976,47.565,3097.4,21.767,70.782,343.04,348.83,94.221,78.005,32.463,8.996,26.048,6.8074,18.133,1.663,34.318,13.796,22.69,1.1595,18.273,2.2932,4.9696,2.3308,0.018076,0.778,0.10169,53.775,44.425,62.692,54.416,76.117,57.862,23.509,40.382,35.603,40.899,83.453,42.031,20.722
208,0.7743,3665.2,4539.2,9.1146,26.787,42.533,2709.2,75.191,120.38,0.34847,80.189,50.483,2639.5,24.93,48.521,3101.4,23.977,70.764,344.77,349.06,94.165,77.676,32.463,8.996,26.048,6.8074,18.133,1.663,34.318,13.796,22.69,1.1595,18.273,2.2932,4.9696,2.3308,0.018076,0.778,0.10169,53.775,44.425,63.077,53.492,76.136,58.547,23.508,39.618,39.522,43.11,83.19,41.56,15.489
209,0.78334,3654.1,4488.5,9.0565,26.682,42.431,2714.2,73.557,120.42,0.33796,80.373,48.972,2645.5,25.134,50.026,3105.5,23.093,70.742,343.65,349.46,94.256,78.244,32.996,8.9666,25.744,6.7505,18.016,1.6846,34.647,13.643,23.42,0.99848,18.191,2.3352,4.7795,2.244,0.018076,0.778,0.10169,53.775,44.425,63.447,54.16,77.061,58.313,23.878,39.057,35.075,46.594,83.18,42.471,17.526
210,0.78482,3702.0,4504.6,9.0964,27.008,42.895,2717.8,74.819,120.41,0.33763,80.373,49.704,2648.8,23.865,49.631,3107.2,23.043,70.807,343.44,350.11,94.135,78.051,32.996,8.9666,25.744,6.7505,18.016,1.6846,34.647,13.643,23.42,0.99848,18.191,2.3352,4.7795,2.244,0.018076,0.778,0.10169,53.775,44.425,62.624,53.967,76.915,57.487,24.617,39.098,37.23,45.679,83.085,42.507,17.627
211,0.72628,3663.4,4473.2,9.1174,26.871,42.166,2718.4,73.508,120.4,0.31989,80.214,48.538,2649.3,24.246,50.813,3107.9,22.308,70.807,341.61,350.53,94.09,77.596,33.01,8.8027,26.037,6.8072,17.789,1.6908,34.394,13.779,22.988,1.2345,18.122,2.3038,4.8832,2.3512,0.023976,0.75361,0.1027,53.893,43.803,63.884,54.749,71.408,59.003,24.324,36.99,33.796,48.414,82.413,42.42,19.384
212,0.7274,3678.8,4527.6,9.0327,27.278,42.5,2716.0,74.489,120.39,0.31962,79.853,47.454,2647.0,24.116,49.33,3107.0,22.764,70.695,341.43,350.72,94.134,77.298,33.01,8.8027,26.037,6.8072,17.789,1.6908,34.394,13.779,22.988,1.2345,18.122,2.3038,4.8832,2.3512,0.023976,0.75361,0.1027,53.893,43.803,63.619,54.097,71.298,59.177,24.606,37.024,30.609,44.984,82.009,41.616,18.331
213,0.71979,3652.3,4555.6,9.0769,26.628,42.694,2717.2,74.292,120.4,0.3363,79.702,50.495,2648.2,22.882,51.064,3105.2,23.729,70.583,342.08,351.39,94.208,77.337,33.218,8.9112,26.368,6.8411,18.168,1.6555,34.47,13.603,23.374,1.2869,17.434,2.2762,4.915,2.3203,0.023976,0.75361,0.1027,53.893,43.803,63.675,54.468,70.125,59.878,24.579,38.487,39.555,48.996,81.538,42.257,16.054
214,0.71578,3669.4,4524.2,9.0678,27.109,42.071,2719.7,73.976,120.38,0.33387,79.849,48.913,2651.4,23.299,50.49,3107.4,22.727,70.474,339.66,350.92,94.304,77.856,33.218,8.9112,26.368,6.8411,18.168,1.6555,34.47,13.603,23.374,1.2869,17.434,2.2762,4.915,2.3203,0.023976,0.75361,0.1027,53.893,43.803,63.38,54.844,70.52,60.335,24.79,38.782,34.901,47.669,81.345,41.281,18.392
215,0.68704,3675.4,4572.2,9.1309,26.963,42.317,2721.3,74.71,120.41,0.31594,79.952,50.003,2652.8,25.337,50.564,3110.0,21.078,70.459,339.45,350.86,94.109,77.455,33.457,8.9687,26.213,6.7623,18.021,1.6822,34.083,13.996,23.647,1.1574,17.475,2.2661,4.7996,2.2158,0.023976,0.75361,0.1027,53.893,43.803,63.034,53.472,67.498,57.179,24.472,36.064,38.107,47.839,80.95,42.256,22.318
216,0.68719,3646.4,4500.0,9.0144,26.89,42.068,2722.1,75.057,120.4,0.31226,79.818,50.94,2653.4,24.379,49.207,3109.4,22.637,70.401,338.24,350.7,94.374,77.554,33.457,8.9687,26.213,6.7623,18.021,1.6822,34.083,13.996,23.647,1.1574,17.475,2.2661,4.7996,2.2158,0.014658,0.71774,0.10306,53.996,44.394,63.533,54.336,67.483,58.379,24.671,36.513,40.866,44.699,79.9,40.955,18.613
217,0.65223,3670.3,4513.2,9.0989,27.077,42.253,2723.7,74.174,120.42,0.35756,80.033,49.133,2655.9,24.89,49.826,3111.0,23.173,70.35,336.62,350.49,94.104,78.17,32.732,8.747,25.97,6.975,17.517,1.6739,34.842,13.775,23.352,1.224,17.559,2.2687,4.7663,2.3125,0.014658,0.71774,0.10306,53.996,44.394,63.889,54.654,64.019,57.96,25.168,41.454,35.548,46.132,79.311,42.188,17.275
218,0.65306,3679.7,4538.6,8.8745,27.161,42.353,2722.7,75.127,120.37,0.35359,80.076,49.961,2653.9,23.809,48.495,3109.6,22.427,70.373,334.4,349.87,94.318,77.612,32.732,8.747,25.97,6.975,17.517,1.6739,34.842,13.775,23.352,1.224,17.559,2.2687,4.7663,2.3125,0.014658,0.71774,0.10306,53.996,44.394,63.727,54.35,63.938,60.938,24.788,41.938,37.984,43.052,78.771,41.495,19.064
219,0.7121,3608.0,4589.7,8.8495,26.576,42.476,2722.1,74.842,120.38,0.32891,79.832,50.749,2653.5,25.201,49.782,3110.2,22.184,70.298,330.62,350.03,94.213,77.538,33.075,8.6958,26.856,7.0233,17.731,1.6635,34.492,13.778,24.003,1.1444,17.362,2.2755,4.8184,2.2476,0.014658,0.71774,0.10306,53.996,44.394,63.107,55.146,70.077,60.068,24.405,39.129,40.305,46.03,78.378,41.378,19.651
220,0.71102,3653.1,4623.7,8.9557,26.687,41.985,2722.5,75.737,120.39,0.33387,79.695,50.162,2653.3,24.745,48.797,3111.2,22.767,70.216,331.7,350.06,94.523,77.432,33.075,8.6958,26.856,7.0233,17.731,1.6635,34.492,13.778,24.003,1.1444,17.362,2.2755,4.8184,2.2476,0.014658,0.71774,0.10306,53.996,44.394,62.332,54.738,70.183,58.836,24.405,38.525,38.576,43.75,77.555,41.686,18.284
221,0.67206,3609.6,4581.3,8.7559,26.999,42.693,2723.4,75.374,120.36,0.33179,79.626,49.809,2653.6,26.135,49.802,3111.1,22.364,70.086,324.87,350.19,94.464,77.307,33.272,8.7369,26.904,6.9457,17.468,1.711,34.585,13.616,23.946,1.1989,17.194,2.2935,4.8336,2.2771,-0.0006233,0.7244,0.10848,54.475,43.278,62.546,54.915,66.012,60.742,24.718,38.784,37.539,46.075,76.347,40.571,19.264
222,0.67035,3614.2,4551.6,9.0964,26.816,42.684,2724.3,74.819,120.39,0.33443,79.577,49.659,2655.5,24.008,49.084,3111.3,23.133,69.928,322.13,350.02,94.629,77.338,33.272,8.7369,26.904,6.9457,17.468,1.711,34.585,13.616,23.946,1.1989,17.194,2.2935,4.8336,2.2771,-0.0006233,0.7244,0.10848,54.475,43.278,62.467,55.27,66.181,57.88,24.698,38.462,37.096,44.415,75.4,41.611,17.444
223,0.64389,3635.5,4624.7,8.9864,27.132,42.126,2726.8,74.924,120.39,0.31647,79.72,50.257,2657.5,24.902,50.098,3114.4,22.555,69.794,320.0,349.52,94.477,77.703,32.998,8.7438,26.328,6.8057,18.125,1.6652,34.389,13.537,24.242,1.0363,17.501,2.2917,4.8287,2.1797,-0.0006233,0.7244,0.10848,54.475,43.278,62.685,55.238,63.013,58.841,24.846,36.144,38.857,46.76,74.404,41.035,18.79
224,0.64151,3618.2,4626.4,8.8422,26.59,42.352,2730.2,75.577,120.41,0.31386,80.045,48.886,2661.4,24.683,50.595,3118.1,23.15,69.747,319.06,348.73,94.545,78.003,32.998,8.7438,26.328,6.8057,18.125,1.6652,34.389,13.537,24.242,1.0363,17.501,2.2917,4.8287,2.1797,-0.0006233,0.7244,0.10848,54.475,43.278,62.982,55.217,63.248,61.507,24.5,36.462,34.822,47.912,73.3,41.826,17.332
225,0.65664,3676.5,4544.0,8.8465,26.922,42.152,2729.0,76.539,120.43,0.30389,80.017,50.807,2660.4,25.492,50.47,3118.7,22.006,69.761,315.36,348.34,94.34,77.29,32.968,8.7884,26.493,6.9251,18.104,1.6365,34.045,13.834,23.947,1.0996,17.865,2.2891,4.6977,2.2293,-0.0006233,0.7244,0.10848,54.475,43.278,63.213,54.756,65.041,58.598,24.627,35.202,40.475,47.622,72.441,41.472,20.074
226,0.6586,3655.3,4563.4,8.7438,27.144,41.985,2727.3,74.928,120.41,0.30457,79.854,49.306,2658.2,25.782,49.567,3115.7,23.127,69.701,310.28,348.09,94.432,77.309,32.968,8.7884,26.493,6.9251,18.104,1.6365,34.045,13.834,23.947,1.0996,17.865,2.2891,4.6977,2.2293,0.017409,0.73439,0.094199,53.685,44.467,63.578,54.524,64.848,59.482,24.582,35.119,36.058,45.533,71.674,41.196,17.417
227,0.654,3660.5,4541.9,8.7453,27.047,42.04,2721.0,74.801,120.37,0.33309,79.469,51.442,2650.6,26.017,49.47,3112.1,22.349,69.492,306.45,347.46,94.531,76.818,32.52,8.8458,26.712,6.8288,18.052,1.6778,33.959,13.597,23.81,1.2167,17.629,2.3135,4.7728,2.3127,0.017409,0.73439,0.094199,53.685,44.467,62.457,54.945,64.251,56.247,23.924,39.376,42.343,45.306,70.827,40.587,19.328
228,0.65212,3625.2,4565.0,8.8956,27.267,41.971,2720.3,75.707,120.38,0.3323,79.589,47.769,2651.3,28.927,49.4,3109.7,22.057,69.286,305.16,347.15,94.672,77.734,32.52,8.8458,26.712,6.8288,18.052,1.6778,33.959,13.597,23.81,1.2167,17.629,2.3135,4.7728,2.3127,0.017409,0.73439,0.094199,53.685,44.467,63.065,54.669,64.436,56.542,24.483,39.473,31.534,45.145,69.762,40.711,19.968
229,0.69057,3676.2,4609.5,8.8501,26.864,42.062,2721.5,76.429,120.39,0.3077,79.802,50.013,2651.9,24.384,50.422,3112.1,22.38,69.239,302.64,346.24,94.539,77.538,32.781,8.707,26.556,6.9002,17.921,1.6562,33.992,13.583,24.106,1.2611,17.166,2.2799,4.847,2.2909,0.017409,0.73439,0.094199,53.685,44.467,63.036,54.38,68.038,56.892,23.913,35.973,38.137,47.511,68.805,40.424,19.21
230,0.69195,3674.1,4564.3,8.8961,26.921,42.191,2721.6,75.484,120.41,0.30784,79.901,48.525,2650.6,26.011,50.791,3113.4,22.76,69.159,297.7,345.89,94.549,77.625,32.781,8.707,26.556,6.9002,17.921,1.6562,33.992,13.583,24.106,1.2611,17.166,2.2799,4.847,2.2909,0.017409,0.73439,0.094199,53.685,44.467,63.073,54.922,67.903,55.601,23.341,35.955,33.758,48.364,68.068,41.56,18.295
231,0.66026,3666.3,4569.8,8.7964,26.785,42.026,2720.6,75.232,120.38,0.30466,79.956,50.649,2650.2,24.195,50.563,3112.4,22.397,69.102,296.76,345.44,94.504,77.244,32.041,8.816,26.87,6.898,18.286,1.682,33.938,13.838,24.605,1.1797,17.778,2.252,4.7851,2.234,0.011535,0.72934,0.073916,53.299,44.598,62.596,55.31,65.114,57.717,23.469,35.615,40.009,47.838,67.039,40.639,19.18
232,0.66137,3673.8,4591.8,8.6176,26.747,42.295,2718.2,75.887,120.41,0.30582,79.827,48.712,2647.7,25.671,50.49,3108.8,22.37,69.031,294.99,345.19,94.758,76.878,32.041,8.816,26.87,6.898,18.286,1.682,33.938,13.838,24.605,1.1797,17.778,2.252,4.7851,2.234,0.011535,0.72934,0.073916,53.299,44.598,62.467,55.046,65.005,57.16,23.421,35.474,34.31,47.668,66.053,41.032,19.287
233,0.73107,3623.6,4597.6,8.7295,27.186,41.913,2713.6,76.607,120.36,0.32729,79.418,49.78,2643.3,25.317,49.336,3105.5,22.596,68.833,292.01,344.62,94.662,76.882,32.191,8.6296,26.704,6.7549,17.904,1.6992,33.547,13.676,24.255,1.1553,17.915,2.299,4.7871,2.3161,0.011535,0.72934,0.073916,53.299,44.598,63.335,54.195,71.77,59.811,23.548,39.53,37.454,44.997,65.187,40.418,18.8
234,0.73147,3664.8,4546.8,8.743,26.72,41.902,2714.3,75.538,120.41,0.32792,79.656,49.258,2643.5,24.025,49.433,3106.2,22.462,68.663,287.91,344.47,94.85,77.559,32.191,8.6296,26.704,6.7549,17.904,1.6992,33.547,13.676,24.255,1.1553,17.915,2.299,4.7871,2.3161,0.011535,0.72934,0.073916,53.299,44.598,62.625,54.803,71.73,56.16,23.447,39.453,35.915,45.222,64.426,41.081,19.086
235,0.71775,3700.7,4594.2,8.8101,27.159,42.557,2713.5,75.984,120.41,0.31412,79.786,48.58,2642.4,25.094,50.804,3108.7,24.466,68.593,286.44,343.13,94.602,77.157,32.555,8.9338,26.276,6.8416,18.194,1.6622,33.146,13.82,24.729,1.3183,17.675,2.2628,4.8455,2.2154,0.011535,0.72934,0.073916,53.299,44.598,63.315,55.288,70.365,57.376,22.804,36.691,33.922,48.394,63.432,40.382,14.359
236,0.71726,3702.9,4585.7,8.6423,26.994,42.061,2712.6,75.639,120.45,0.31057,79.875,49.573,2642.0,25.363,49.214,3107.7,21.999,68.478,281.3,343.05,94.655,77.04,32.555,8.9338,26.276,6.8416,18.194,1.6622,33.146,13.82,24.729,1.3183,17.675,2.2628,4.8455,2.2154,-0.0013514,0.77018,0.090204,53.134,43.7,63.276,55.39,70.412,56.879,23.032,37.124,36.843,44.715,62.454,41.44,20.231
237,0.68048,3667.1,4596.1,8.5836,27.134,41.755,2710.2,75.949,120.38,0.32447,79.986,49.6,2639.4,25.1,49.668,3104.3,22.726,68.435,278.06,342.23,94.553,77.644,31.866,8.8395,26.665,6.9168,18.515,1.6849,32.792,13.718,24.601,1.2445,18.305,2.3108,4.799,2.2456,-0.0013514,0.77018,0.090204,53.134,43.7,63.213,54.674,66.724,56.822,22.944,39.168,36.923,45.767,61.485,40.156,18.465
238,0.68123,3657.0,4563.0,8.5162,26.84,42.28,2708.3,76.048,120.41,0.32799,80.242,49.295,2637.4,25.027,50.766,3104.6,21.677,68.39,274.78,341.77,94.76,77.237,31.866,8.8395,26.665,6.9168,18.515,1.6849,32.792,13.718,24.601,1.2445,18.305,2.3108,4.799,2.2456,-0.0013514,0.77018,0.090204,53.134,43.7,63.386,55.071,66.65,58.772,22.356,38.738,36.026,48.308,60.521,41.496,20.97
239,0.74628,3625.8,4542.5,8.6788,26.995,41.609,2705.0,76.079,120.4,0.3169,80.05,49.666,2633.3,25.207,50.194,3101.6,23.188,68.287,270.88,340.78,94.575,77.144,32.065,8.8719,26.299,6.7838,18.428,1.6828,32.837,13.721,24.585,1.1001,18.215,2.292,4.8039,2.237,-0.0013514,0.77018,0.090204,53.134,43.7,63.266,54.599,73.322,57.072,22.05,37.285,37.116,46.983,59.616,40.93,17.409
240,0.74572,3639.3,4528.3,8.6682,26.656,42.104,2704.6,74.823,120.38,0.31531,80.236,50.031,2633.3,24.622,48.879,3100.9,22.877,68.205,266.27,340.27,94.946,77.344,32.065,8.8719,26.299,6.7838,18.428,1.6828,32.837,13.721,24.585,1.1001,18.215,2.292,4.8039,2.237,-0.0013514,0.77018,0.090204,53.134,43.7,63.033,54.769,73.378,55.172,22.146,37.479,38.191,43.94,58.781,40.49,18.135
241,0.72919,3693.1,4548.8,8.5674,26.957,42.31,2702.6,76.186,120.4,0.31507,80.221,49.873,2631.0,24.6,49.416,3099.4,23.223,68.12,265.09,340.13,94.757,77.16,31.888,8.9123,26.61,6.8842,18.929,1.7026,33.08,13.75,23.855,1.2979,18.633,2.281,4.9088,2.341,0.025666,0.79066,0.090632,53.851,43.355,63.305,54.789,71.662,57.02,22.038,37.446,37.728,45.183,58.533,40.705,17.331
242,0.73034,3682.0,4559.5,8.7378,26.598,41.942,2697.5,75.789,120.41,0.31306,80.011,50.715,2626.0,24.075,49.647,3095.6,22.709,68.034,262.69,339.42,94.742,76.74,31.888,8.9123,26.61,6.8842,18.929,1.7026,33.08,13.75,23.855,1.2979,18.633,2.281,4.9088,2.341,0.025666,0.79066,0.090632,53.851,43.355,63.495,54.662,71.549,56.421,21.688,37.691,40.203,45.717,57.895,40.763,18.61
243,0.75029,3664.3,4459.4,8.6779,26.808,42.095,2694.8,76.274,120.38,0.31401,80.021,48.605,2622.7,25.232,50.285,3093.8,23.53,67.895,260.55,338.34,94.838,76.993,31.982,8.8359,26.492,6.7539,18.849,1.7209,32.98,13.794,23.957,1.315,18.562,2.2779,4.8519,2.2222,0.025666,0.79066,0.090632,53.851,43.355,62.964,54.646,73.4,54.155,21.27,38.206,33.995,47.193,57.243,40.603,16.666
244,0.74867,3669.3,4508.3,8.4732,26.585,41.938,2695.2,75.568,120.4,0.31683,80.4,49.291,2624.9,24.897,51.938,3092.7,23.266,67.831,259.87,338.41,94.743,77.341,31.982,8.8359,26.492,6.7539,18.849,1.7209,32.98,13.794,23.957,1.315,18.562,2.2779,4.8519,2.2222,0.025666,0.79066,0.090632,53.851,43.355,62.879,54.062,73.56,57.163,21.809,37.861,36.013,51.018,56.459,41.08,17.263
