sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
183,0.21764,3666.0,4516.9,9.303,26.918,42.435,2712.0,75.283,120.39,0.32483,80.299,50.131,2642.5,25.706,49.351,3105.3,22.948,65.828,232.33,343.84,94.674,77.629,32.494,8.7784,26.211,6.9189,19.145,1.6443,33.441,13.761,24.149,1.2735,18.592,2.2382,4.8873,2.2806,0.0016894,0.80419,0.092441,54.652,44.077,61.799,53.789,21.417,60.815,23.114,38.414,38.485,45.031,47.915,40.973,17.999
184,0.21729,3655.1,4553.5,9.2878,26.867,42.504,2712.7,75.496,120.42,0.32553,80.366,49.637,2641.7,25.189,49.444,3105.9,23.473,65.853,231.24,343.66,94.374,77.796,32.494,8.7784,26.211,6.9189,19.145,1.6443,33.441,13.761,24.149,1.2735,18.592,2.2382,4.8873,2.2806,0.0016894,0.80419,0.092441,54.652,44.077,61.986,53.351,21.451,62.503,22.853,38.329,37.031,45.248,47.882,41.637,16.719
185,0.21879,3626.8,4453.6,9.3902,26.732,42.153,2709.9,75.612,120.4,0.33765,80.088,49.334,2638.4,24.061,48.215,3104.5,21.788,65.858,230.2,343.39,94.742,76.959,32.264,8.8091,25.833,6.782,18.399,1.6254,33.19,13.896,24.098,1.1481,18.456,2.2743,4.858,2.2831,0.0016894,0.80419,0.092441,54.652,44.077,63.443,53.448,21.118,62.571,22.791,39.136,36.141,42.403,47.847,41.057,20.784
186,0.21766,3696.6,4476.0,9.5224,27.134,42.374,2706.8,74.964,120.38,0.33678,79.788,50.039,2636.2,27.309,50.865,3101.6,23.778,65.767,231.25,343.41,94.606,77.043,32.264,8.8091,25.833,6.782,18.399,1.6254,33.19,13.896,24.098,1.1481,18.456,2.2743,4.858,2.2831,-0.00036705,0.82379,0.10856,53.819,44.501,62.242,53.179,21.229,60.846,22.678,39.243,38.214,48.535,47.081,40.5,16.083
187,0.23536,3683.7,4504.8,9.3588,27.186,42.513,2708.3,74.878,120.41,0.35193,79.783,50.16,2637.1,25.277,50.95,3103.4,23.404,65.654,231.36,343.77,94.674,77.564,32.251,8.7226,26.457,6.5713,18.273,1.6222,33.476,13.921,24.07,1.1593,18.462,2.2502,4.8117,2.3256,-0.00036705,0.82379,0.10856,53.819,44.501,63.696,54.667,23.466,60.087,22.888,41.019,38.57,48.733,46.718,41.317,16.949
188,0.23425,3674.5,4538.1,9.4099,26.681,41.984,2709.1,74.866,120.41,0.35008,79.933,51.311,2638.1,26.901,50.821,3104.0,23.916,65.61,227.03,343.4,94.382,77.623,32.251,8.7226,26.457,6.5713,18.273,1.6222,33.476,13.921,24.07,1.1593,18.462,2.2502,4.8117,2.3256,-0.00036705,0.82379,0.10856,53.819,44.501,63.854,54.268,23.575,61.787,22.641,41.245,41.959,48.434,46.747,41.604,15.731
189,0.23874,3762.9,4510.2,9.4262,26.913,42.254,2710.8,74.751,120.43,0.35304,80.165,50.99,2640.5,22.432,50.103,3107.1,22.865,65.613,226.47,343.55,94.418,77.548,32.473,8.7764,26.647,6.9271,19.074,1.6959,33.458,13.871,24.136,1.3661,18.385,2.2439,4.7704,2.2854,-0.00036705,0.82379,0.10856,53.819,44.501,64.374,54.984,23.235,60.337,22.495,41.683,41.014,46.773,46.442,42.462,18.211
190,0.23735,3777.4,4543.8,9.3678,26.817,42.698,2709.8,75.578,120.42,0.35264,80.274,49.496,2639.0,22.602,50.144,3107.0,22.027,65.643,224.49,342.82,94.134,77.279,32.473,8.7764,26.647,6.9271,19.074,1.6959,33.458,13.871,24.136,1.3661,18.385,2.2439,4.7704,2.2854,-0.00036705,0.82379,0.10856,53.819,44.501,64.125,54.582,23.371,61.874,22.573,41.732,36.617,46.868,46.259,42.036,20.21
191,0.21482,3644.6,4490.4,9.4171,26.937,42.374,2705.6,75.005,120.38,0.34436,79.992,48.721,2633.6,26.605,50.056,3100.6,22.813,65.613,224.82,342.83,94.557,77.139,32.464,8.9484,26.27,6.9927,18.633,1.6102,33.383,13.825,24.271,1.2941,18.585,2.2241,4.9598,2.3026,0.012935,0.81928,0.097353,54.071,43.622,63.415,53.273,21.006,62.966,22.512,41.51,34.336,46.663,46.335,41.091,18.37
192,0.21496,3648.4,4506.1,9.3016,27.368,42.155,2702.9,74.447,120.4,0.34973,79.838,48.6,2631.6,25.152,49.184,3098.1,22.328,65.551,225.0,343.01,94.481,77.087,32.464,8.9484,26.27,6.9927,18.633,1.6102,33.383,13.825,24.271,1.2941,18.585,2.2241,4.9598,2.3026,0.012935,0.81928,0.097353,54.071,43.622,63.348,53.085,20.992,60.65,22.795,40.855,33.979,44.645,46.168,41.341,19.547
193,0.21202,3656.0,4546.5,9.3485,27.339,42.42,2703.6,75.291,120.37,0.34084,79.92,48.342,2632.2,24.968,51.973,3098.5,22.864,65.482,224.5,342.7,94.784,77.407,31.994,9.018,26.561,7.0662,18.688,1.6259,33.222,13.848,23.945,1.4681,18.24,2.2479,4.8328,2.3487,0.012935,0.81928,0.097353,54.071,43.622,62.57,53.672,20.896,61.354,22.903,40.739,33.222,51.1,46.065,40.428,18.26
194,0.21111,3654.7,4520.7,9.5031,26.764,42.396,2706.5,74.843,120.42,0.34101,80.089,49.894,2634.4,25.648,51.852,3101.4,23.16,65.487,227.14,342.27,94.554,77.801,31.994,9.018,26.561,7.0662,18.688,1.6259,33.222,13.848,23.945,1.4681,18.24,2.2479,4.8328,2.3487,0.012935,0.81928,0.097353,54.071,43.622,62.591,53.98,20.985,61.724,22.559,40.719,37.788,50.821,45.678,41.393,17.521
195,0.2575,3640.9,4522.4,9.3555,27.089,42.568,2709.5,75.151,120.37,0.34546,80.315,50.037,2638.6,25.325,51.327,3105.7,22.879,65.55,223.46,342.52,94.711,77.562,32.255,8.8181,26.656,7.1285,18.755,1.6031,33.131,13.823,23.942,1.0119,18.051,2.2179,4.7967,2.1997,0.012935,0.81928,0.097353,54.071,43.622,62.045,53.845,25.271,62.64,22.787,40.8,38.209,49.605,45.854,40.2,18.18
196,0.25712,3617.9,4505.3,9.3195,26.726,42.576,2711.4,75.448,120.42,0.3478,80.322,50.308,2640.1,25.687,50.949,3107.4,22.853,65.613,222.56,342.38,94.623,77.709,32.255,8.8181,26.656,7.1285,18.755,1.6031,33.131,13.823,23.942,1.0119,18.051,2.2179,4.7967,2.1997,0.015779,0.81984,0.087417,52.99,43.966,62.442,54.049,25.31,62.607,22.314,40.515,39.006,48.731,45.637,40.679,18.219
197,0.23426,3583.1,4515.0,9.3239,27.036,42.406,2712.4,74.795,120.36,0.34327,80.267,51.029,2641.9,25.356,48.947,3108.1,21.325,65.588,221.75,343.11,94.773,77.338,32.12,8.8688,26.559,6.8623,18.644,1.638,33.207,13.831,24.28,1.0488,18.785,2.2724,4.9906,2.3104,0.015779,0.81984,0.087417,52.99,43.966,62.29,53.777,22.723,62.095,22.852,40.429,41.129,44.096,45.493,40.327,21.863
198,0.23324,3614.9,4503.0,9.3883,26.741,42.021,2713.6,74.34,120.4,0.34489,80.051,49.92,2643.0,24.755,50.935,3107.2,23.11,65.514,222.02,343.3,94.761,77.385,32.12,8.8688,26.559,6.8623,18.644,1.638,33.207,13.831,24.28,1.0488,18.785,2.2724,4.9906,2.3104,0.015779,0.81984,0.087417,52.99,43.966,61.744,53.92,22.823,61.005,23.041,40.232,37.865,48.699,45.26,40.52,17.63
199,0.24597,3644.1,4531.2,9.5098,27.034,42.583,2713.3,75.066,120.41,0.34544,79.827,50.839,2642.0,24.122,47.659,3109.1,23.663,65.413,220.71,343.29,94.715,77.159,32.247,8.8864,26.27,6.8184,18.903,1.6286,33.365,13.611,24.077,1.1891,18.237,2.2559,4.8247,2.3612,0.015779,0.81984,0.087417,52.99,43.966,63.468,53.867,24.146,59.315,23.013,40.376,40.57,41.115,45.169,40.501,16.344
200,0.24584,3658.8,4520.8,9.4928,26.946,42.56,2714.8,75.195,120.42,0.3436,79.862,50.871,2643.9,24.217,50.938,3109.5,22.636,65.353,220.63,343.4,94.699,77.378,32.247,8.8864,26.27,6.8184,18.903,1.6286,33.365,13.611,24.077,1.1891,18.237,2.2559,4.8247,2.3612,0.015779,0.81984,0.087417,52.99,43.966,63.215,53.993,24.158,59.518,23.04,40.6,40.665,48.704,44.974,41.189,18.782
201,0.23212,3695.4,4545.4,9.2456,27.044,42.464,2715.0,74.685,120.41,0.31706,79.897,49.535,2644.9,25.139,48.951,3110.5,22.803,65.307,218.1,343.7,94.442,77.295,32.541,8.8985,26.611,6.8204,18.874,1.6285,33.47,13.765,24.287,1.1645,17.957,2.2502,4.8433,2.3479,0.013446,0.83347,0.10792,53.446,43.92,63.011,53.062,23.09,62.476,22.862,37.803,36.73,44.105,44.981,41.521,18.385
202,0.23229,3648.3,4498.4,9.4524,26.845,42.546,2713.7,73.832,120.39,0.3196,79.73,48.229,2642.1,24.757,49.324,3109.6,22.116,65.238,218.87,343.61,94.63,77.089,32.541,8.8985,26.611,6.8204,18.874,1.6285,33.47,13.765,24.287,1.1645,17.957,2.2502,4.8433,2.3479,0.013446,0.83347,0.10792,53.446,43.92,63.821,53.625,23.072,60.097,22.698,37.494,32.889,44.97,44.706,41.312,20.052
203,0.20048,3716.9,4470.3,9.3693,27.043,42.383,2714.4,75.918,120.41,0.33705,79.884,49.394,2644.7,26.493,49.284,3108.2,22.986,65.198,218.37,343.81,94.48,77.45,32.261,8.8637,26.935,6.8141,18.341,1.62,33.44,13.692,24.396,1.1699,18.384,2.2262,4.7834,2.2616,0.013446,0.83347,0.10792,53.446,43.92,62.682,54.015,20.192,62.658,23.24,39.291,36.316,44.877,44.547,41.166,17.957
204,0.20441,3661.0,4505.2,9.4647,27.078,42.338,2715.2,75.506,120.43,0.33041,80.062,49.641,2645.1,27.685,50.117,3108.3,23.12,65.216,218.29,343.75,94.623,77.483,32.261,8.8637,26.935,6.8141,18.341,1.62,33.44,13.692,24.396,1.1699,18.384,2.2262,4.7834,2.2616,0.013446,0.83347,0.10792,53.446,43.92,63.643,53.598,19.806,61.093,23.098,40.101,37.042,46.805,44.348,41.432,17.618
205,0.22805,3680.4,4539.5,9.3603,26.895,42.505,2714.7,75.617,120.39,0.32607,79.957,50.881,2644.2,25.155,50.749,3110.4,22.46,65.237,218.61,343.19,94.498,77.039,32.467,8.8216,26.412,6.8025,17.892,1.6266,33.422,13.71,24.55,1.2854,18.443,2.2137,4.7688,2.1984,0.013446,0.83347,0.10792,53.446,43.92,63.426,54.523,22.374,62.484,22.695,38.531,40.692,48.267,44.11,41.302,19.223
206,0.22755,3722.2,4527.5,9.3969,27.165,42.333,2715.3,75.353,120.41,0.32477,80.013,51.032,2644.8,25.713,50.666,3110.2,22.979,65.216,219.07,343.08,94.498,77.382,32.467,8.8216,26.412,6.8025,17.892,1.6266,33.422,13.71,24.55,1.2854,18.443,2.2137,4.7688,2.1984,0.024893,0.81115,0.099472,53.591,44.32,62.708,54.667,22.423,61.657,23.089,38.69,41.137,48.074,44.195,42.032,17.962
207,0.2065,3707.4,4582.5,9.3685,27.474,42.22,2713.8,75.04,120.39,0.32551,79.937,50.003,2643.4,23.539,49.74,3110.0,22.78,65.214,216.86,342.75,94.469,77.283,32.281,8.6847,26.389,7.0128,18.696,1.651,32.741,13.659,24.218,1.2352,18.517,2.261,4.7761,2.3192,0.024893,0.81115,0.099472,53.591,44.32,63.133,55.221,20.202,60.926,23.078,38.918,38.108,45.932,44.329,41.099,18.444
208,0.20575,3704.8,4614.6,9.3169,27.116,42.604,2712.6,74.977,120.41,0.33214,79.778,51.324,2641.4,26.732,49.679,3109.3,23.299,65.208,215.42,342.55,94.526,77.056,32.281,8.6847,26.389,7.0128,18.696,1.651,32.741,13.659,24.218,1.2352,18.517,2.261,4.7761,2.3192,0.024893,0.81115,0.099472,53.591,44.32,63.178,54.837,20.277,62.08,22.602,38.109,41.996,45.791,44.399,41.752,17.244
209,0.22152,3620.6,4527.4,9.3301,26.903,42.394,2712.3,75.148,120.38,0.31861,79.809,50.057,2641.8,24.792,50.423,3106.8,21.572,65.158,216.89,342.72,94.602,77.236,32.227,8.7889,26.727,6.8975,18.46,1.647,32.981,13.729,24.468,1.1149,17.97,2.2248,4.9001,2.2988,0.024893,0.81115,0.099472,53.591,44.32,62.758,53.988,21.894,61.938,22.899,38.179,38.268,47.513,44.209,40.862,21.344
210,0.22254,3662.0,4509.6,9.4345,26.758,42.17,2713.3,75.246,120.39,0.32018,79.867,49.895,2642.1,25.926,49.807,3108.1,22.776,65.125,217.98,342.71,94.743,77.27,32.227,8.7889,26.727,6.8975,18.46,1.647,32.981,13.729,24.468,1.1149,17.97,2.2248,4.9001,2.2988,0.024893,0.81115,0.099472,53.591,44.32,62.045,54.202,21.794,60.692,22.821,37.987,37.791,46.087,44.054,41.443,18.484
211,0.22718,3669.0,4545.3,9.2577,26.615,42.245,2715.0,75.338,120.4,0.3281,80.025,49.995,2643.9,24.812,49.278,3108.9,22.918,65.145,216.04,342.3,94.713,77.236,31.989,8.9272,26.81,6.9212,19.018,1.6139,32.912,13.618,24.26,1.1503,18.322,2.291,4.832,2.3524,0.0074424,0.8462,0.11274,53.366,43.789,62.867,54.387,22.218,61.367,22.772,38.706,38.086,44.862,43.572,40.289,18.144
212,0.22465,3658.3,4489.4,9.2813,26.822,42.945,2713.9,75.325,120.38,0.32834,79.993,49.103,2642.8,23.994,50.197,3110.1,22.456,65.161,214.65,342.36,94.489,77.135,31.989,8.9272,26.81,6.9212,19.018,1.6139,32.912,13.618,24.26,1.1503,18.322,2.291,4.832,2.3524,0.0074424,0.8462,0.11274,53.366,43.789,63.052,55.056,22.467,60.616,22.382,38.677,35.46,46.99,43.378,40.725,19.246
213,0.25158,3695.6,4507.9,9.2572,26.795,42.308,2713.4,75.847,120.43,0.31404,79.912,48.832,2642.9,23.984,50.681,3110.3,22.616,65.113,212.92,342.21,94.676,77.274,31.488,8.7998,27.135,6.8109,18.668,1.6353,32.929,13.832,24.06,1.3469,18.492,2.2609,4.7646,2.2442,0.0074424,0.8462,0.11274,53.366,43.789,62.175,53.472,24.516,61.652,22.422,37.231,34.661,48.11,43.216,41.075,18.866
214,0.24968,3671.8,4489.8,9.3321,26.789,42.542,2713.3,75.651,120.4,0.31012,79.87,49.653,2642.6,25.262,51.376,3109.9,22.929,65.057,213.89,341.95,94.685,77.029,31.488,8.7998,27.135,6.8109,18.668,1.6353,32.929,13.832,24.06,1.3469,18.492,2.2609,4.7646,2.2442,0.0074424,0.8462,0.11274,53.366,43.789,62.585,53.689,24.703,61.806,22.519,37.709,37.078,49.718,42.818,40.77,18.147
215,0.30319,3660.2,4548.6,9.2996,26.71,42.498,2712.7,76.254,120.41,0.34178,79.712,49.001,2641.4,24.452,48.611,3108.9,22.933,64.978,211.96,342.21,94.552,76.841,32.844,9.0587,26.697,6.8945,19.085,1.6501,33.218,13.799,24.219,1.2343,18.149,2.2318,4.865,2.3171,0.0074424,0.8462,0.11274,53.366,43.789,63.769,53.833,29.895,61.737,22.432,39.432,35.16,43.32,42.678,40.705,18.169
216,0.30487,3697.7,4495.4,9.2504,26.587,42.273,2713.2,75.517,120.42,0.33697,79.702,50.515,2641.2,25.725,51.182,3109.0,24.189,64.944,213.55,342.24,94.649,77.556,32.844,9.0587,26.697,6.8945,19.085,1.6501,33.218,13.799,24.219,1.2343,18.149,2.2318,4.865,2.3171,0.010269,0.81883,0.095125,53.518,44.408,63.122,54.469,29.729,61.533,22.334,40.018,39.615,49.269,43.115,40.998,15.161
217,0.17279,3665.0,4467.8,9.3784,27.103,42.229,2712.8,75.521,120.39,0.33336,80.103,50.221,2641.4,26.015,51.214,3108.4,22.706,64.974,212.71,341.81,94.575,77.741,31.974,8.8329,26.463,6.8699,18.825,1.6292,32.492,13.914,24.244,1.2585,18.507,2.2508,4.7538,2.2356,0.010269,0.81883,0.095125,53.518,44.408,62.98,53.757,16.975,59.849,22.618,39.559,38.752,49.343,43.264,40.947,18.636
218,0.17347,3688.2,4486.5,9.4106,27.031,42.522,2710.5,75.109,120.38,0.33466,80.056,50.686,2639.6,23.383,50.057,3105.9,23.109,65.044,212.1,341.67,94.657,77.287,31.974,8.8329,26.463,6.8699,18.825,1.6292,32.492,13.914,24.244,1.2585,18.507,2.2508,4.7538,2.2356,0.010269,0.81883,0.095125,53.518,44.408,62.58,53.534,16.907,58.619,22.613,39.4,40.119,46.666,43.387,40.838,17.703
219,0.25482,3647.0,4516.8,9.2442,26.661,42.558,2709.0,75.074,120.42,0.34617,80.016,49.996,2637.9,25.353,50.186,3105.5,21.972,65.088,212.38,341.57,94.566,77.234,32.487,8.8951,26.665,6.7271,18.961,1.6354,32.734,13.837,24.976,1.226,18.202,2.2061,4.7857,2.2446,0.010269,0.81883,0.095125,53.518,44.408,63.505,53.779,25.008,60.68,22.212,41.116,38.087,46.964,43.432,40.915,20.413
220,0.25371,3650.5,4518.7,9.2937,26.967,42.199,2708.4,75.116,120.38,0.34418,79.879,50.256,2636.0,25.174,51.69,3105.3,24.414,65.081,216.03,341.39,94.698,77.317,32.487,8.8951,26.665,6.7271,18.961,1.6354,32.734,13.837,24.976,1.226,18.202,2.2061,4.7857,2.2446,0.010269,0.81883,0.095125,53.518,44.408,63.444,53.757,25.117,59.539,22.178,41.359,38.853,50.444,43.176,41.082,14.624
221,0.20485,3711.7,4533.1,9.4499,27.231,42.717,2710.2,75.293,120.41,0.33962,80.241,49.673,2639.6,23.033,48.996,3106.1,23.478,65.074,211.7,341.32,94.563,77.34,32.073,9.0181,26.3,6.9376,18.269,1.6545,32.715,13.905,24.536,1.3204,18.877,2.2493,4.8353,2.2967,0.023993,0.83543,0.11258,53.822,44.649,63.722,53.231,20.074,59.906,22.929,39.943,37.136,44.21,42.925,41.015,16.817
222,0.20477,3694.2,4477.0,9.1481,26.631,42.282,2706.1,74.896,120.41,0.3389,79.978,51.167,2635.8,24.742,50.28,3103.1,23.102,65.108,212.45,340.94,94.563,76.735,32.073,9.0181,26.3,6.9376,18.269,1.6545,32.715,13.905,24.536,1.3204,18.877,2.2493,4.8353,2.2967,0.023993,0.83543,0.11258,53.822,44.649,64.025,53.903,20.081,63.057,22.257,40.03,41.535,47.182,42.619,41.812,17.768
223,0.24337,3651.6,4562.2,9.3787,26.801,42.234,2703.0,75.755,120.37,0.34664,79.779,51.569,2630.9,25.025,50.126,3101.6,23.419,65.031,211.52,340.6,94.648,76.671,32.139,8.7968,27.248,6.913,18.521,1.6363,32.627,13.871,24.092,1.2394,18.263,2.2522,4.7418,2.2432,0.023993,0.83543,0.11258,53.822,44.649,62.958,54.607,23.97,58.968,21.801,40.96,42.718,46.827,42.467,40.429,17.039
224,0.24213,3649.5,4532.6,9.3036,26.69,42.021,2705.4,74.93,120.4,0.34537,79.922,50.738,2634.0,26.174,49.684,3102.1,23.188,64.944,211.24,340.63,94.792,77.363,32.139,8.7968,27.248,6.913,18.521,1.6363,32.627,13.871,24.092,1.2394,18.263,2.2522,4.7418,2.2432,0.023993,0.83543,0.11258,53.822,44.649,62.994,54.962,24.092,61.685,22.076,41.116,40.273,45.804,42.263,41.645,17.555
225,0.23964,3616.7,4541.9,9.2086,26.701,41.873,2706.1,74.462,120.39,0.34176,80.073,49.775,2634.5,24.437,48.853,3103.7,22.964,64.939,209.87,340.1,94.697,77.28,31.864,8.9976,26.188,6.9793,18.786,1.6677,32.783,13.827,24.062,1.3669,18.794,2.2612,4.8066,2.2817,0.023993,0.83543,0.11258,53.822,44.649,63.733,54.297,23.249,61.796,22.113,40.75,37.437,43.879,42.153,41.059,18.085
226,0.23816,3670.7,4559.5,9.397,27.124,42.346,2707.4,74.796,120.4,0.34556,80.217,50.549,2635.6,25.853,51.671,3104.9,22.711,64.965,208.57,340.31,94.684,77.442,31.864,8.9976,26.188,6.9793,18.786,1.6677,32.783,13.827,24.062,1.3669,18.794,2.2612,4.8066,2.2817,0.017951,0.8356,0.11293,54.336,44.4,62.804,54.087,23.394,60.854,22.133,40.286,39.716,50.401,42.444,40.948,18.668
227,0.26585,3615.3,4514.9,9.4284,27.065,42.001,2708.0,75.223,120.42,0.33767,80.233,48.892,2637.2,24.24,48.792,3105.4,23.335,64.999,208.74,340.19,94.601,77.01,31.85,8.8388,26.445,6.9227,19.224,1.6454,33.048,13.748,24.108,1.2656,18.286,2.2539,4.8465,2.2618,0.017951,0.8356,0.11293,54.336,44.4,63.114,53.989,26.282,59.184,22.253,40.104,34.839,43.738,42.371,41.415,17.207
228,0.26895,3646.8,4512.4,9.2766,27.064,42.235,2705.6,74.966,120.39,0.34043,79.949,51.37,2634.1,26.14,51.356,3105.1,22.543,64.978,207.63,340.11,94.835,77.109,31.85,8.8388,26.445,6.9227,19.224,1.6454,33.048,13.748,24.108,1.2656,18.286,2.2539,4.8465,2.2618,0.017951,0.8356,0.11293,54.336,44.4,62.572,54.02,25.978,64.414,21.908,39.767,42.133,49.672,42.415,40.835,19.097
229,0.26999,3685.6,4463.9,9.5426,26.868,42.424,2707.6,74.309,120.39,0.33035,80.104,50.176,2636.0,25.761,49.312,3105.4,23.37,64.945,209.29,340.5,94.633,77.502,32.352,9.0428,26.56,6.9342,18.911,1.6724,32.721,13.695,24.047,1.4777,18.648,2.2764,4.8264,2.2306,0.017951,0.8356,0.11293,54.336,44.4,62.337,53.487,26.825,59.268,22.253,38.837,38.617,44.943,42.216,40.469,17.108
230,0.27212,3648.4,4461.2,9.3579,26.853,42.271,2709.4,74.956,120.41,0.32824,80.226,48.803,2638.0,24.942,50.929,3107.1,23.871,64.949,209.94,340.29,94.76,77.465,32.352,9.0428,26.56,6.9342,18.911,1.6724,32.721,13.695,24.047,1.4777,18.648,2.2764,4.8264,2.2306,0.017951,0.8356,0.11293,54.336,44.4,62.977,53.52,26.616,61.488,21.935,39.094,34.577,48.685,42.103,41.254,15.905
231,0.22439,3622.0,4478.5,9.2842,26.668,42.272,2710.3,75.346,120.4,0.32198,80.29,51.618,2639.8,24.044,50.114,3107.4,22.887,64.998,210.4,340.39,94.529,77.345,32.116,8.8025,26.517,6.8883,18.872,1.596,32.391,13.662,24.125,1.139,18.819,2.2356,4.8471,2.2791,0.0010143,0.84392,0.10655,53.3,43.31,63.287,54.031,21.933,61.313,22.025,38.297,42.863,46.797,42.008,40.987,18.239
232,0.22377,3643.5,4490.0,9.3366,27.194,42.385,2707.6,74.9,120.38,0.31793,80.045,49.919,2635.6,23.449,47.425,3106.3,22.264,65.0,209.91,340.39,94.812,77.123,32.116,8.8025,26.517,6.8883,18.872,1.596,32.391,13.662,24.125,1.139,18.819,2.2356,4.8471,2.2791,0.0010143,0.84392,0.10655,53.3,43.31,62.916,53.893,21.994,61.003,21.81,38.791,37.863,40.575,41.998,40.326,19.738
233,0.24673,3668.5,4485.7,9.3355,27.095,42.382,2705.8,74.773,120.4,0.32181,79.803,47.169,2633.8,26.203,49.953,3104.0,22.345,64.911,208.93,340.76,94.72,76.75,32.08,8.8356,26.352,7.0954,18.782,1.6106,33.262,13.775,24.553,1.1957,18.405,2.2674,4.8485,2.2541,0.0010143,0.84392,0.10655,53.3,43.31,62.86,54.021,24.127,61.02,22.141,37.206,29.769,46.426,42.037,41.138,19.603
234,0.24821,3631.3,4488.5,9.2648,27.138,42.249,2704.7,75.201,120.39,0.32085,79.621,50.416,2633.8,24.489,51.711,3101.9,23.022,64.795,211.07,341.09,94.759,76.686,32.08,8.8356,26.352,7.0954,18.782,1.6106,33.262,13.775,24.553,1.1957,18.405,2.2674,4.8485,2.2541,0.0010143,0.84392,0.10655,53.3,43.31,63.5,53.987,23.982,60.711,22.228,37.323,39.324,50.494,41.804,40.08,18.037
235,0.2495,3614.4,4517.4,9.4142,27.003,42.217,2706.3,75.686,120.4,0.32979,79.703,51.164,2634.6,25.449,51.256,3103.7,24.25,64.708,210.51,340.89,94.878,76.889,32.103,8.7314,26.487,6.8407,18.777,1.658,32.444,13.707,24.365,1.392,18.453,2.2428,4.8877,2.319,0.0010143,0.84392,0.10655,53.3,43.31,61.873,53.853,24.719,58.924,22.266,39.104,41.525,49.44,41.813,40.558,15.127
236,0.25064,3594.5,4513.4,9.3877,26.731,42.148,2710.1,74.101,120.37,0.33113,79.993,47.419,2638.5,28.244,51.626,3106.3,22.737,64.711,210.37,340.54,94.855,77.336,32.103,8.7314,26.487,6.8407,18.777,1.658,32.444,13.707,24.365,1.392,18.453,2.2428,4.8877,2.319,0.016852,0.85917,0.10483,54.858,43.57,62.215,53.901,24.607,61.247,22.492,38.941,30.503,50.298,42.003,40.412,18.677
237,0.24823,3684.9,4498.1,9.3272,26.851,42.337,2713.2,75.8,120.42,0.32245,80.14,50.716,2642.4,23.858,50.197,3110.9,23.01,64.77,210.44,340.96,94.68,77.581,31.743,8.9819,26.852,6.9016,18.423,1.6745,32.594,13.975,24.781,1.1541,18.456,2.2408,4.7577,2.263,0.016852,0.85917,0.10483,54.858,43.57,62.811,54.098,24.619,62.589,22.233,38.066,40.208,46.99,42.046,40.809,17.999
238,0.24895,3671.9,4526.3,9.3843,27.028,42.38,2714.3,75.133,120.42,0.3199,80.234,49.821,2643.6,24.172,51.319,3112.7,22.513,64.835,210.43,340.63,94.515,77.408,31.743,8.9819,26.852,6.9016,18.423,1.6745,32.594,13.975,24.781,1.1541,18.456,2.2408,4.7577,2.263,0.016852,0.85917,0.10483,54.858,43.57,63.036,53.759,24.548,62.919,22.221,38.377,37.574,49.586,42.093,41.326,19.172
239,0.28783,3623.7,4541.4,9.3274,26.693,42.223,2712.9,74.77,120.39,0.3541,80.004,50.325,2640.7,24.016,50.702,3111.6,23.83,64.878,211.11,341.1,94.644,77.56,32.03,8.8501,26.641,6.6044,18.728,1.6108,32.866,13.72,24.512,1.2685,18.538,2.2255,4.7925,2.1926,0.016852,0.85917,0.10483,54.858,43.57,63.341,54.478,28.11,61.541,21.882,41.415,39.057,48.159,42.078,40.829,16.04
240,0.28775,3683.5,4551.2,9.4319,26.841,42.021,2714.2,75.21,120.45,0.35327,80.142,50.089,2643.4,25.902,48.612,3112.8,22.835,64.896,209.87,340.86,94.536,77.537,32.03,8.8501,26.641,6.6044,18.728,1.6108,32.866,13.72,24.512,1.2685,18.538,2.2255,4.7925,2.1926,0.016852,0.85917,0.10483,54.858,43.57,62.311,54.36,28.118,63.165,22.459,41.516,38.361,43.321,42.233,42.798,18.392
241,0.26152,3744.1,4478.6,9.3969,26.662,42.87,2713.8,75.023,120.4,0.32296,80.036,50.889,2643.0,25.576,50.535,3113.1,22.931,64.907,209.71,340.72,94.453,77.225,32.499,8.8105,26.513,6.7254,18.408,1.6226,32.71,13.655,24.342,1.3215,18.755,2.2352,4.8565,2.3156,0.010677,0.85487,0.10918,54.146,43.009,63.998,54.515,25.859,60.399,22.044,38.42,40.716,47.771,42.711,41.248,18.185
